,Unnamed: 0,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
355949,375657,2022/09/01 01:39,241657,80F3215C0,241657,80F3215C0,213.33,Swiss Franc,213.33,Swiss Franc,Reinvestment,0
100275,3826706,2022/09/08 04:23,70,100428660,5394,807F18E90,5233.67,US Dollar,5233.67,US Dollar,Cheque,0
476993,640380,2022/09/01 09:43,113530,805D5A420,213005,805D5A380,2198537.35,Rupee,2198537.35,Rupee,Cheque,0
76956,3282916,2022/09/07 00:32,38478,80E7D5E70,137218,80EB24650,46.6,Swiss Franc,46.6,Swiss Franc,ACH,0
387495,2091982,2022/09/04 00:22,225454,809715260,24856,809181150,20.76,Canadian Dollar,20.76,Canadian Dollar,Credit Card,0
128124,1208719,2022/09/02 02:38,21174,800706F60,5140,802EF24F0,245553.63,US Dollar,245553.63,US Dollar,Wire,0
438277,744679,2022/09/01 12:48,339307,80F925DC0,339307,80F925DC0,3640.44,Swiss Franc,3640.44,Swiss Franc,Reinvestment,0
270434,4077444,2022/09/08 16:36,214,80B72F3C0,131086,80BD44380,829.92,Mexican Peso,829.92,Mexican Peso,Cheque,0
253907,407547,2022/09/01 02:42,211,8080F77D0,26,808D83140,118140.59,UK Pound,118140.59,UK Pound,Cheque,0
237335,1888670,2022/09/03 00:17,220,813E5B991,152416,8147DA0D1,1.148993,Bitcoin,1.148993,Bitcoin,Bitcoin,0
197815,3985166,2022/09/08 12:07,20,8009A36E0,8888,8048BE060,173.91,Euro,173.91,Euro,Cheque,0
147082,3423753,2022/09/07 08:28,214621,805A48670,8805,80EC2D600,1841.27,US Dollar,1841.27,US Dollar,Credit Card,0
451374,3655990,2022/09/07 20:17,11107,800753CF0,7478,8033EC600,0.84,US Dollar,0.84,US Dollar,Cash,0
116501,984983,2022/09/01 20:02,220,800117FF0,513,80C376E10,425.9,US Dollar,425.9,US Dollar,Wire,0
361065,3211583,2022/09/06 22:03,220,800544180,1688,80071E210,206.47,US Dollar,206.47,US Dollar,Cheque,0
112827,4537978,2022/09/09 11:39,23537,80184DE00,3149,801C9EA60,23811.44,US Dollar,23811.44,US Dollar,Credit Card,0
88197,3837653,2022/09/08 04:58,18679,80A0B5690,16586,80FB2CD80,77762.34,US Dollar,77762.34,US Dollar,Cheque,0
316865,980473,2022/09/01 19:53,148785,8123DDCA0,148785,8123DDCA0,20689.82,Saudi Riyal,20689.82,Saudi Riyal,Reinvestment,0
464733,4526652,2022/09/09 11:22,1,806CB9E90,213952,80A766170,2241.12,US Dollar,2241.12,US Dollar,Credit Card,0
41564,3704526,2022/09/07 22:30,23402,8027438E0,9482,803AE9D90,274.47,US Dollar,274.47,US Dollar,Credit Card,0
139313,4377851,2022/09/09 05:51,2845,803286DC0,1,80418B0C0,126.13,US Dollar,126.13,US Dollar,Cheque,0
337798,2463704,2022/09/05 08:28,16787,806BCE350,118202,806B880E0,48250.17,Ruble,48250.17,Ruble,Credit Card,0
1871,1099309,2022/09/01 23:47,6276,802ED1CF0,6276,802ED1CF0,13.04,US Dollar,13.04,US Dollar,Reinvestment,0
358676,2340415,2022/09/05 02:26,13037,801414E60,27637,80751F5A0,193.16,US Dollar,193.16,US Dollar,Credit Card,0
159828,4339795,2022/09/09 04:00,5836,8023FAE10,18819,80D8D03C0,292.61,US Dollar,292.61,US Dollar,Cheque,0
298996,4484709,2022/09/09 09:55,34442,80210F980,2439,80210F0F0,160.63,US Dollar,160.63,US Dollar,Cheque,0
286238,2671857,2022/09/05 19:09,1362,801FA7E60,9129,80623F410,2373.47,US Dollar,2373.47,US Dollar,Cheque,0
14475,4387148,2022/09/09 05:40,125305,80925F750,25665,80EA5AC40,1446.26,Canadian Dollar,1446.26,Canadian Dollar,Cheque,0
456525,525072,2022/09/01 06:24,327773,80A1DDEA0,327773,80A1DDEA0,4885.3,Australian Dollar,4885.3,Australian Dollar,Reinvestment,0
14207,375086,2022/09/01 01:50,70,100428930,115,80D6FDF40,328.98,Brazil Real,328.98,Brazil Real,Cheque,0
349806,766301,2022/09/01 13:58,29404,809F00D90,29404,809F00D90,6.16,US Dollar,6.16,US Dollar,Reinvestment,0
505123,2162754,2022/09/04 08:37,5627,803683760,23146,8036A9E20,3106.89,Yuan,3106.89,Yuan,Credit Card,0
138315,4180390,2022/09/08 22:17,12963,8013EE5F0,12,801E83330,1407120.7,Euro,1407120.7,Euro,Cheque,0
382019,3954513,2022/09/08 10:53,236710,80F2C8B00,2991,80F2C8B50,670.78,US Dollar,670.78,US Dollar,ACH,0
319263,3142424,2022/09/06 18:26,241869,80F437C50,239604,80FC907C0,63926.91,Swiss Franc,63926.91,Swiss Franc,Cash,0
70614,1297480,2022/09/02 05:20,231744,80BD354F0,213,80BED9B80,27926.7,Mexican Peso,27926.7,Mexican Peso,Credit Card,0
145755,1319609,2022/09/02 06:13,4726,80A506590,111631,80D0B2F20,1256028.59,US Dollar,1256028.59,US Dollar,Cheque,0
121604,2712114,2022/09/05 21:22,15980,8048684E0,23833,80F900310,240.48,US Dollar,240.48,US Dollar,Cash,0
126647,4287655,2022/09/09 02:07,34397,810E68520,140020,810E673F0,438.57,US Dollar,438.57,US Dollar,Cheque,0
486547,3574378,2022/09/07 15:39,117070,8065A3D20,16678,806B0B380,70749.65,Ruble,70749.65,Ruble,Cheque,0
204758,537500,2022/09/01 06:54,22775,80803D100,25382,80C8C2510,6496.02,Euro,6496.02,Euro,Cheque,0
92598,861794,2022/09/01 16:06,112,80EA03330,238190,80EA41B20,0.09,Swiss Franc,0.09,Swiss Franc,Cash,0
277057,330495,2022/09/01 00:35,2947,806EFDD50,23402,8091EFAB0,634.68,US Dollar,634.68,US Dollar,ACH,0
374236,1357284,2022/09/02 07:25,311071,80C3AF270,10099,80C3ADCF0,17787.86,Yen,17787.86,Yen,Cheque,0
351342,3815508,2022/09/08 03:53,513,8002C6880,1047,801606F70,29355.3,US Dollar,29355.3,US Dollar,Cheque,0
340519,2524190,2022/09/05 11:29,41745,80F69D510,41148,80FB231B0,809.59,Swiss Franc,809.59,Swiss Franc,Credit Card,0
208976,2323532,2022/09/05 01:11,11,802081E70,2591,802084EB0,290.4,Euro,290.4,Euro,ACH,0
507518,3139205,2022/09/06 18:22,125906,812620E80,136014,813BBF090,2038.26,Euro,2038.26,Euro,Cheque,0
390381,2211593,2022/09/04 14:55,70,1004287C8,16649,806147C90,153682.58,Ruble,153682.58,Ruble,Cheque,0
392386,3694337,2022/09/07 22:20,70,100428660,1292,8012CDC00,166.83,US Dollar,166.83,US Dollar,Cheque,0
189391,2832386,2022/09/06 02:42,1420,8008110D0,110603,8066F5420,523.94,US Dollar,523.94,US Dollar,Cheque,0
317772,4004108,2022/09/08 13:28,2991,805133730,248290,812C4F410,3.06,US Dollar,3.06,US Dollar,Credit Card,0
110831,668352,2022/09/01 10:31,221130,80D034E80,29251,813A36780,7069.78,US Dollar,7069.78,US Dollar,Cheque,0
11889,1907969,2022/09/03 02:41,116,8000C6EC0,39678,80F13AAE0,510.95,Swiss Franc,510.95,Swiss Franc,Credit Card,0
5571,2906269,2022/09/06 06:21,9679,803F9C470,111812,80C4E8070,64301.83,Yen,64301.83,Yen,Wire,0
292835,93740,2022/09/01 00:13,16535,80F28AB60,16535,80F28AB60,6843.25,US Dollar,6843.25,US Dollar,Reinvestment,0
4780,4636246,2022/09/09 15:13,70,1004286A8,6625,805815F30,359.03,Euro,359.03,Euro,Cheque,0
59938,4679066,2022/09/09 16:57,21,803834780,212204,8145EB350,31134.05,Yen,31134.05,Yen,ACH,0
372745,3302608,2022/09/07 01:32,137218,80E2CC550,38478,80E51E480,167.64,Swiss Franc,167.64,Swiss Franc,Credit Card,0
246727,1801006,2022/09/02 21:48,11,800B58EA0,21749,808943A50,21718.19,Euro,21718.19,Euro,ACH,0
318979,251663,2022/09/01 00:17,23673,808C30B10,23673,808C30B10,4.42,UK Pound,4.42,UK Pound,Reinvestment,0
70582,2647824,2022/09/05 17:33,18196,804F3F850,23146,812B1B310,8543.04,Yuan,8543.04,Yuan,Cheque,0
242927,802626,2022/09/01 14:38,132445,813A9A540,132445,813A9A540,16.8,US Dollar,16.8,US Dollar,Reinvestment,0
490117,622898,2022/09/01 09:12,112078,814272B70,112078,814272B70,133.98,Yuan,133.98,Yuan,Reinvestment,0
134577,1247923,2022/09/02 03:39,14,8007BF220,3,803006490,181742.56,Yuan,181742.56,Yuan,Credit Card,0
163418,21992,2022/09/01 00:19,1601,802A1B6F0,1601,802A1B6F0,7.31,US Dollar,7.31,US Dollar,Reinvestment,0
258093,185490,2022/09/01 00:24,13057,802578790,7195,811684E20,1413179.43,Euro,1413179.43,Euro,Cash,0
111636,444242,2022/09/01 03:58,121,811B93270,121,811C3E410,474.34,Saudi Riyal,474.34,Saudi Riyal,Cheque,0
273793,2041367,2022/09/03 19:52,23842,8066C01D0,16333,806892950,4869.1,US Dollar,4869.1,US Dollar,Cheque,0
403883,1772986,2022/09/02 20:33,10060,803FF1480,9679,8046679C0,175844.28,Yen,175844.28,Yen,Cheque,0
62866,2392357,2022/09/05 04:48,16991,802D025B0,15180,8031CD250,43.54,Euro,43.54,Euro,Credit Card,0
192538,2576964,2022/09/05 14:23,70,100428660,15085,8133F82C0,260.48,US Dollar,260.48,US Dollar,Cheque,0
495909,1485623,2022/09/02 11:44,1665,8004053F0,1601,800B27840,9172.25,US Dollar,9172.25,US Dollar,ACH,0
347414,2972036,2022/09/06 09:50,25768,805A47E70,117660,80859DA90,1295.8,Euro,1295.8,Euro,Credit Card,0
203847,4994180,2022/09/10 13:16,43735,81018F7E0,142836,8115D8FB0,1566.57,Shekel,1566.57,Shekel,Cash,0
506184,1411212,2022/09/02 09:03,70,100428660,11318,808A379E0,10288.34,US Dollar,10288.34,US Dollar,Cheque,0
131550,4839059,2022/09/09 22:48,314489,805445F00,13154,805445620,12631.81,Rupee,12631.81,Rupee,Cash,0
22506,4014257,2022/09/08 13:43,23,8002356A0,23,80023B150,76.9,Euro,76.9,Euro,Cheque,0
141532,2402420,2022/09/05 05:04,1299,801550B10,5464,806E6BBE0,1134.17,Euro,1134.17,Euro,Cheque,0
491745,2921713,2022/09/06 07:06,1674,800C625A0,224449,80E085250,11392.98,US Dollar,11392.98,US Dollar,Cheque,0
331953,1241884,2022/09/02 03:43,25637,801438890,701,80B818E30,9872.55,US Dollar,9872.55,US Dollar,Cheque,0
302974,307634,2022/09/01 00:19,70,1004289C0,143430,810BD5270,9533.64,Shekel,9533.64,Shekel,Cheque,0
469509,4016067,2022/09/08 13:43,24840,80555B200,3045,811629190,492.79,Euro,492.79,Euro,Cheque,0
370111,992378,2022/09/01 20:07,16,8049A54C0,7,804A193E0,17110.54,Rupee,17110.54,Rupee,Credit Card,0
293631,791522,2022/09/01 14:19,71,804B659E0,12,8054A22A0,73487.78,Rupee,73487.78,Rupee,Credit Card,0
245356,4128158,2022/09/08 19:34,70,100428660,10,8002670F0,63776.14,US Dollar,63776.14,US Dollar,Cheque,0
31010,4008023,2022/09/08 13:23,219143,806EF1EF0,16787,807448B30,111772.06,Ruble,111772.06,Ruble,Cheque,0
353481,4642562,2022/09/09 15:11,70,1004289C0,144639,810AB1F60,3503.75,Shekel,3503.75,Shekel,Cash,0
135539,271090,2022/09/01 00:24,128737,80ADD0620,128737,80ADD0620,159439.5,Australian Dollar,159439.5,Australian Dollar,Reinvestment,0
22402,3226333,2022/09/06 22:50,1501,806605B40,234222,811742B30,62.05,Euro,62.05,Euro,Credit Card,0
350573,4265437,2022/09/09 01:16,3,8047A5300,112497,804B535C0,11014.65,Rupee,11014.65,Rupee,Cheque,0
424234,733932,2022/09/01 12:43,12893,80AEDB0D0,215064,80DB57770,1104.96,US Dollar,1104.96,US Dollar,Cheque,0
169527,2534017,2022/09/05 11:39,14,80FDFA810,113,80FE109A0,1063.17,Shekel,1063.17,Shekel,Credit Card,0
67255,20063,2022/09/01 00:10,10,802508AF0,10,802508AF0,352625.36,US Dollar,352625.36,US Dollar,Reinvestment,0
177650,745790,2022/09/01 12:31,152416,813B49C81,124,813B4A031,0.109585,Bitcoin,0.109585,Bitcoin,Bitcoin,0
192128,3975009,2022/09/08 11:39,12,800066DC0,12,80012EC70,1839.89,Euro,1839.89,Euro,Credit Card,0
46669,1850855,2022/09/02 23:11,116425,806B49DE0,28,8070B2600,3770.49,Ruble,3770.49,Ruble,Cheque,0
191829,3658265,2022/09/07 20:20,135290,80D741460,143947,810E7E9D0,80435.15,US Dollar,80435.15,US Dollar,ACH,0
405726,3090755,2022/09/06 15:47,1267,800E0F0C0,19723,81282E670,92389.68,Yuan,92389.68,Yuan,Cash,0
123116,22804,2022/09/01 00:27,17222,802BCF050,17222,802BCF050,337246.09,US Dollar,337246.09,US Dollar,Reinvestment,0
269833,2167601,2022/09/04 09:08,210,8090A6B60,24856,8099B0C80,230893.11,Canadian Dollar,230893.11,Canadian Dollar,Cheque,0
242555,4082975,2022/09/08 17:27,1490,800551A00,12797,80217F7D0,24719.7,Euro,24719.7,Euro,ACH,0
6553,3458482,2022/09/07 09:39,211,80CE0C500,36868,80DB84410,8243.74,Brazil Real,8243.74,Brazil Real,Credit Card,0
50156,4032827,2022/09/08 14:57,2991,808AC35C0,236710,8108AFD30,94.13,US Dollar,94.13,US Dollar,Credit Card,0
50857,2293587,2022/09/05 00:09,1362,8011A9730,15747,8130322B0,119.49,US Dollar,119.49,US Dollar,Credit Card,0
54920,4272609,2022/09/09 01:46,1,8017A8F20,122702,80B396520,444.54,US Dollar,444.54,US Dollar,Cheque,0
432171,2848582,2022/09/06 03:02,213,809155170,24856,8092B1260,1692.06,Canadian Dollar,1692.06,Canadian Dollar,Cheque,0
4228,1858342,2022/09/02 23:32,111491,809D4EB30,4866,80C2FF620,397.39,US Dollar,397.39,US Dollar,Cheque,0
219717,1857793,2022/09/02 23:56,16163,804C31830,8798,80A062C20,1160.68,US Dollar,1160.68,US Dollar,Credit Card,0
246840,4303614,2022/09/09 02:49,11,800E51890,10404,80AF2DDF0,1499.23,Euro,1499.23,Euro,Cheque,0
137629,784513,2022/09/01 14:17,2454,803D33D90,138133,80E426780,142.42,US Dollar,142.42,US Dollar,Cheque,0
4406,4941376,2022/09/10 06:47,112,80EB94FB0,238190,80EE95880,4129.21,Swiss Franc,4129.21,Swiss Franc,Credit Card,0
160977,1484886,2022/09/04 06:21,3420,80292C690,128737,80AD1F390,17712.77,Australian Dollar,17712.77,Australian Dollar,ACH,1
436384,4808642,2022/09/09 21:50,21387,800924750,1502,800E7B8D0,21499.05,Euro,21499.05,Euro,Cheque,0
90931,262348,2022/09/01 00:15,14077,8051E8A30,126191,809D066A0,102549707.57,Canadian Dollar,102549707.57,Canadian Dollar,Cash,0
437261,1336023,2022/09/02 06:37,1362,8024A1AC0,224449,8105C8FE0,3114.03,US Dollar,3114.03,US Dollar,Cheque,0
168979,3538523,2022/09/07 14:18,6803,8048F9EA0,29089,805114010,378912.36,US Dollar,378912.36,US Dollar,Cash,0
68052,928155,2022/09/01 18:06,234395,80CC1B290,234395,80CC1B290,526.03,Mexican Peso,526.03,Mexican Peso,Reinvestment,0
125938,1029499,2022/09/01 21:28,41165,80F2F1FE0,41165,80F2F1FE0,6.82,Swiss Franc,6.82,Swiss Franc,Reinvestment,0
762,1792869,2022/09/02 21:18,223,811BCAEC0,148348,8123D3EB0,574.13,Saudi Riyal,574.13,Saudi Riyal,Credit Card,0
45121,2456685,2022/09/05 08:29,10,8001C3570,795,80115EA20,251657.61,US Dollar,251657.61,US Dollar,Cheque,0
299085,4655434,2022/09/09 15:40,39668,80E98F9B0,238190,80F6E9B40,9282.95,Swiss Franc,9282.95,Swiss Franc,Cheque,0
120792,284973,2022/09/01 00:17,134939,80DAFB2A0,134939,80DAFB2A0,83.53,Brazil Real,83.53,Brazil Real,Reinvestment,0
182087,1704309,2022/09/02 18:40,3144,802AA3110,115159,80AE04490,184.7,US Dollar,184.7,US Dollar,Cheque,0
308751,1545878,2022/09/02 13:03,345739,810B977A0,244192,810B89400,984.59,Shekel,984.59,Shekel,ACH,0
387217,3210791,2022/09/06 21:58,243897,810217160,143598,810566390,7089.3,Shekel,7089.3,Shekel,Cheque,0
87781,1870767,2022/09/03 00:20,2627,800FC23E0,513,800D3C970,61.51,US Dollar,61.51,US Dollar,Credit Card,0
435573,3635184,2022/09/07 18:41,241021,80EE4ABD0,40312,80FC01E00,426.27,Swiss Franc,426.27,Swiss Franc,Credit Card,0
300850,4196534,2022/09/08 23:24,1601,8010AC9A0,3229,802710F50,221.64,US Dollar,221.64,US Dollar,Cheque,0
254898,667417,2022/09/01 10:55,1688,810C0C2F0,1688,810C0C2F0,64.77,US Dollar,64.77,US Dollar,Reinvestment,0
20563,4261473,2022/09/09 01:07,3216,80037D7D0,23,80037D780,185.38,Euro,185.38,Euro,ACH,0
387343,2319105,2022/09/05 00:33,223,811A00890,121,811A64E70,55577.49,Saudi Riyal,55577.49,Saudi Riyal,Cheque,0
302928,4531560,2022/09/09 11:12,223030,80DE0F260,1522,811AAE150,872.19,Euro,872.19,Euro,Credit Card,0
395222,3210016,2022/09/06 21:52,27,80C9E1610,33873,80CB55B50,16826.84,Mexican Peso,16826.84,Mexican Peso,Cheque,0
83351,800509,2022/09/01 14:41,21550,808E07BE0,15916,80C74CED0,1733.51,US Dollar,1733.51,US Dollar,Cheque,0
158053,2378734,2022/09/05 04:05,1420,800CE7540,1362,8014EF970,154.99,US Dollar,154.99,US Dollar,Cheque,0
330788,1564931,2022/09/02 14:26,14433,80859EF30,21940,808C3BFC0,882935.52,US Dollar,882935.52,US Dollar,ACH,0
312797,3614437,2022/09/07 17:44,125607,80981D240,125811,809DD7790,11669.79,Canadian Dollar,11669.79,Canadian Dollar,Cheque,0
258115,404756,2022/09/01 02:52,31301,8007A27D0,31301,8007A27D0,97397.21,Yuan,97397.21,Yuan,Reinvestment,0
102454,2166496,2022/09/04 09:12,21387,8034B76E0,111121,80E0AC2D0,1303.37,Euro,1303.37,Euro,ACH,0
494431,1425561,2022/09/02 09:44,1,8004FD2A0,16136,8043F1850,644.58,US Dollar,644.58,US Dollar,Cheque,0
142781,1931809,2022/09/03 05:51,6,80A124550,211,80A1958D0,1724.85,Australian Dollar,1724.85,Australian Dollar,Credit Card,0
97990,3508622,2022/09/07 12:46,220,800458F40,1588,800544D40,108.96,US Dollar,108.96,US Dollar,Credit Card,0
195817,3091203,2022/09/06 15:54,16,804B93D20,112497,804B386F0,1115530.49,Rupee,1115530.49,Rupee,Credit Card,0
199659,1299966,2022/09/02 05:59,70,100428660,1,800259980,135.39,US Dollar,135.39,US Dollar,Cash,0
6866,332938,2022/09/01 00:56,224866,811E6A260,224866,811E6A260,5026.22,US Dollar,5026.22,US Dollar,Reinvestment,0
164560,2267959,2022/09/04 21:41,70,100428780,112637,8050C5D60,265589.31,Rupee,265589.31,Rupee,Cheque,0
371831,4728618,2022/09/09 18:38,16136,804EBD8E0,146713,8121FD280,36.01,US Dollar,36.01,US Dollar,Credit Card,0
274254,619967,2022/09/01 09:14,28627,8068EC6A0,21831,8068ECA00,3732.02,Euro,3732.02,Euro,ACH,0
349011,3258118,2022/09/07 00:22,132523,812D875B0,6129,8082DBBE0,85.09,US Dollar,85.09,US Dollar,Credit Card,0
408684,4773669,2022/09/09 20:13,114590,805C66800,112497,805D644A0,68341.04,Rupee,68341.04,Rupee,Cheque,0
148265,1873934,2022/09/03 00:03,16333,80AE6E9F0,127760,80B59B350,41.63,US Dollar,41.63,US Dollar,Credit Card,0
75730,2733658,2022/09/05 22:08,3881,801F0EA30,1522,80B612250,547.64,Euro,547.64,Euro,Cheque,0
414109,4239422,2022/09/09 00:19,135034,80CF7E570,29,80D59B5B0,102.18,Brazil Real,102.18,Brazil Real,Credit Card,0
143020,1906472,2022/09/03 02:52,70,1004286A8,3655,80AA0BF80,1620.23,Euro,1620.23,Euro,Cheque,0
498603,686272,2022/09/01 11:13,18460,8033D14D0,18460,8033D14D0,289512.52,Euro,289512.52,Euro,Reinvestment,0
347645,4977914,2022/09/10 11:13,70,1004288E8,134117,80C9A6BB0,103114.06,Mexican Peso,103114.06,Mexican Peso,Credit Card,0
51238,3525152,2022/09/07 13:10,12,804FEB620,115642,805F80660,7018.27,Rupee,7018.27,Rupee,Cheque,0
403941,330274,2022/09/01 00:30,22164,804BE3810,6010,8081F2B60,29.72,US Dollar,29.72,US Dollar,ACH,0
456530,902342,2022/09/01 17:59,1,8002F9790,36932,811EFAC20,291849.24,US Dollar,291849.24,US Dollar,ACH,0
161171,3526208,2022/09/07 13:07,229122,80A9888A0,127593,80AA74130,2187.0,Australian Dollar,2187.0,Australian Dollar,Cheque,0
127282,324499,2022/09/01 00:11,154477,8143F4B71,154477,8143F4B71,0.007098,Bitcoin,0.007098,Bitcoin,Bitcoin,0
50526,1091440,2022/09/01 23:02,221032,812BE1660,15231,814837D30,116651.31,Euro,116651.31,Euro,Wire,0
102203,1099310,2022/09/01 23:32,34074,802EE10D0,908,802EE1030,0.01,US Dollar,0.01,US Dollar,Cheque,0
295206,2558181,2022/09/05 13:15,12963,8013EE5F0,12,801E83330,1407120.7,Euro,1407120.7,Euro,Cheque,0
393412,155219,2022/09/01 00:28,314693,807919660,314693,807919660,336.19,Euro,336.19,Euro,Reinvestment,0
477148,598710,2022/09/01 08:58,11107,809363A70,11107,809363A70,16.14,US Dollar,16.14,US Dollar,Reinvestment,0
467911,2690166,2022/09/05 20:13,10,800BD2710,1047,8010B40E0,293.07,US Dollar,293.07,US Dollar,Credit Card,0
339337,5016410,2022/09/10 16:04,12004,801B9FE60,131167,80BAD7ED0,845.21,Euro,845.21,Euro,Cheque,0
235876,3423209,2022/09/07 08:02,19746,808A1FD20,114674,80B4D6C70,7124.73,US Dollar,7124.73,US Dollar,Wire,0
406175,3222209,2022/09/06 22:51,213005,804C677A0,14433,8060466B0,6.37,US Dollar,6.37,US Dollar,ACH,0
379820,5372,2022/09/01 00:20,3946,800907120,3946,800907120,3716.55,US Dollar,3716.55,US Dollar,Reinvestment,0
263834,3003593,2022/09/06 11:23,16,804ADF990,3,805C0CEA0,237595.55,Rupee,237595.55,Rupee,ACH,0
108304,4142105,2022/09/08 20:09,11852,8010BBCB0,111141,8048CD1D0,7.24,Euro,7.24,Euro,ACH,0
76082,5030888,2022/09/10 18:08,23537,8064E2820,111764,80B6246C0,26.2,US Dollar,26.2,US Dollar,Cash,0
222858,2377101,2022/09/05 03:31,116,80DBC3450,137218,80DDA30A0,103688.4,Swiss Franc,103688.4,Swiss Franc,Cheque,0
7164,2057610,2022/09/03 21:55,4726,80343B1D0,10,80343A000,1827.63,US Dollar,1827.63,US Dollar,ACH,0
197557,2135068,2022/09/04 05:00,22775,802A7A8A0,244381,81213EB30,20.87,Euro,20.87,Euro,Cheque,0
377828,3407705,2022/09/07 07:15,15,80368FC80,29467,8039FB590,1471967.81,Yen,1471967.81,Yen,Credit Card,0
203138,3994365,2022/09/08 12:58,11056,800E3D880,23,801060350,118.99,Euro,118.99,Euro,Cheque,0
210110,3569794,2022/09/07 15:31,21940,80C553F60,12719,80DDEF280,1476.5,US Dollar,1476.5,US Dollar,Credit Card,0
291109,3040450,2022/09/06 13:28,22806,801405600,3045,802B0B820,3535.72,Euro,3535.72,Euro,Cheque,0
314147,2611325,2022/09/05 15:34,116,80E181EA0,39775,80EB464A0,244.04,Swiss Franc,244.04,Swiss Franc,Credit Card,0
389790,2700527,2022/09/05 20:34,513,8003DE1A0,10,802B6BE50,911.67,US Dollar,911.67,US Dollar,Credit Card,0
182018,1448822,2022/09/02 10:08,19318,8038C61E0,232304,80BC38F60,7070.19,Yuan,7070.19,Yuan,Cash,0
103201,1656447,2022/09/02 17:24,3144,802237210,7478,8034F5E00,6889.94,US Dollar,6889.94,US Dollar,Credit Card,0
137709,2693999,2022/09/05 20:07,21387,800C64350,25866,802579EE0,344.84,Euro,344.84,Euro,Cash,0
386727,4181269,2022/09/08 22:26,1665,801E97140,20727,809958A60,334.3,Euro,334.3,Euro,Cash,0
330125,459442,2022/09/01 04:06,135034,80D7A8340,135034,80D7A8340,1597.55,Brazil Real,1597.55,Brazil Real,Reinvestment,0
507684,1316304,2022/09/02 06:18,33415,8013DC790,1420,801348160,336.65,US Dollar,336.65,US Dollar,Cheque,0
52427,3537541,2022/09/07 14:14,513,8003FB970,1,800792340,132898.99,US Dollar,132898.99,US Dollar,Cheque,0
197978,3722794,2022/09/07 23:11,225,81342CE11,220,813B394D1,0.003501,Bitcoin,0.003501,Bitcoin,Bitcoin,0
443115,2799790,2022/09/06 00:39,27621,80A129A60,228054,80A22A1F0,4534.71,Australian Dollar,4534.71,Australian Dollar,Cheque,0
187039,2326429,2022/09/05 01:07,112497,804BC4A80,213737,805E9D810,540965.23,Rupee,540965.23,Rupee,Credit Card,0
113127,2556722,2022/09/05 13:10,70,100428660,2843,80D80EAD0,2594.71,US Dollar,2594.71,US Dollar,Credit Card,0
432550,863300,2022/09/01 16:13,15,81377B671,126,813D9D6B1,0.022018,Bitcoin,0.022018,Bitcoin,Bitcoin,0
172246,3880220,2022/09/08 06:39,16,804B18790,13157,804D8D490,42594.23,Rupee,42594.23,Rupee,Credit Card,0
159954,3965017,2022/09/08 11:26,18617,808D59F50,120766,812840320,1200.35,US Dollar,1200.35,US Dollar,Credit Card,0
266420,3541874,2022/09/07 14:00,7675,802EAD820,28629,8032711C0,5357.86,Euro,5357.86,Euro,Credit Card,0
10611,4948558,2022/09/10 07:50,210319,803F8A640,210185,80464D490,56853.61,Yen,56853.61,Yen,Credit Card,0
434790,1392798,2022/09/02 08:27,248857,8123B48C0,222,812D8CCD0,468122.04,Saudi Riyal,468122.04,Saudi Riyal,Wire,0
32994,2224564,2022/09/04 16:25,244192,81020A220,45304,8117E1E70,72024.04,Shekel,72024.04,Shekel,Credit Card,0
395624,3469034,2022/09/07 10:02,118,811A515B0,121,811A83940,32393.12,Saudi Riyal,32393.12,Saudi Riyal,Cash,0
201004,1527327,2022/09/02 12:52,287,806607AF0,17554,806F9CE10,200869.64,Ruble,200869.64,Ruble,ACH,0
235547,2318300,2022/09/05 00:32,115,80CC98060,36868,80DB524E0,278.47,Brazil Real,278.47,Brazil Real,Cash,0
139838,880457,2022/09/01 17:14,1,8001904A0,1,8001904A0,9.45,US Dollar,9.45,US Dollar,Reinvestment,0
305921,1114174,2022/09/01 23:59,142950,810219330,142950,810219330,128665.0,Shekel,128665.0,Shekel,Reinvestment,0
